956,Delta Tucker Holdings,987,30.60 ,-,8800,George Krivo,Aerospace &  Defense,Aerospace and Defense,McLean,VA,38.9338676,-77.1772604
957,AMN Healthcare Services,964,132.60 ,25.20,2980,Susan R. Salka,Health Care,Health Care: Pharmacy and Other Services,San Diego,CA,32.715738,-117.1610838
958,Griffon,951,14.90 ,-50.30,4700,Ronald J. Kramer,Materials,"Building Materials, Glass",New York,NY,40.7127753,-74.0059728
959,Valhi,NULL,207.50 ,-,2790,Robert D. Graham,Chemicals,Chemicals,Dallas,TX,32.7766642,-96.7969879
960,Hexcel,936,284.00 ,13.70,6259,Nick L. Stanage,Aerospace &  Defense,Aerospace and Defense,Stamford,CT,41.0534302,-73.5387341
961,IDEXX Laboratories,NULL,263.10 ,18.50,7600,Jonathan W. Ayers,Health Care,Medical Products and Equipment,Westbrook,ME,43.6770252,-70.3711617
962,Deluxe,978,230.20 ,0.30,5886,Lee J. Schram,Media,"Publishing, Printing",Shoreview,MN,45.0791325,-93.1471667
963,M/I Homes,-,72.10 ,27.30,1238,Robert H. Schottenstein,Engineering &  Construction,Homebuilders,Columbus,OH,39.9611755,-82.9987942
964,Kraton,NULL,97.50 ,-9.10,1931,Kevin M. Fogarty,Chemicals,Chemicals,Houston,TX,29.7604267,-95.3698028
965,Stewart Information Services,935,48.70 ,-12.30,5960,Matthew W. Morris,Financials,Insurance: Property and Casualty (Stock),Houston,TX,29.7604267,-95.3698028
966,Marriott Vacations Worldwide,994,226.80 ,65.10,11000,Stephen P. Weisz,"Hotels, Restaurants &  Leisure","Hotels, Casinos, Resorts",Orlando,FL,28.5383355,-81.3792365
967,SPX FLOW,939,46.40 ,-,7000,Marcus G. Michael,Industrials,Industrial Machinery,Charlotte,NC,35.2270869,-80.8431267
968,ACCO Brands,NULL,131.70 ,37.90,6620,Boris Y. Elisman,Household Products,"Home Equipment, Furnishings",Lake Zurich,IL,42.1969689,-88.0934108
969,Echo Global Logistics,NULL,12.60 ,694.10,2453,Douglas R. Waggoner,Transportation,Transportation and Logistics,Chicago,IL,41.8781136,-87.6297982
970,Cadence Design Systems,992,204.10 ,0.50,7214,Lip-Bu Tan,Technology,Computer Software,San Jose,CA,37.3382082,-121.8863286
971,Nuance Communications,953,151.00,-,11600,Mark D. Benjamin,Technology,Computer Software,Burlington,MA,42.5047161,-71.1956205
972,Finish Line,968,18.20,-183.20,8200,Samuel M. Sato,Retailing,Specialty Retailers: Apparel,Indianapolis,IN,39.768403,-86.158068
973,TransUnion,NULL,441.20 ,265.80,5100,James M. Peck,Business Services,Financial Data Services,Chicago,IL,41.8781136,-87.6297982
974,ServiceNow,NULL,149.10,-,6222,John J. Donahoe,Technology,Computer Software,Santa Clara,CA,37.3541079,-121.9552356
975,Summit Materials,NULL,121.80 ,231.20,6000,Thomas W. Hill,Materials,"Building Materials, Glass",Denver,CO,39.7392358,-104.990251
976,Engility Holdings,915,35.20,-,8700,Lynn A. Dugle,Aerospace &  Defense,Aerospace and Defense,Chantilly,VA,38.8942786,-77.4310992
977,Ferrellgas Partners,926,54.20,-,3891,James E. Ferrell,Energy,Energy,Overland Park,KS,38.9822282,-94.6707917
978,Interactive Brokers Group,NULL,76.00 ,-9.50,1228,Thomas P. Peterffy,Financials,Securities,Greenwich,CT,41.0262417,-73.6281964
979,Stepan,NULL,91.60 ,6.30,2096,F. Quinn Stepan Jr.,Chemicals,Chemicals,Northfield,IL,42.09975,-87.7808967
980,Oceaneering International,871,166.40 ,576.80,8200,Roderick A. Larson,Energy,"Oil and Gas Equipment, Services",Houston,TX,29.7604267,-95.3698028
981,Cimarex Energy,NULL,494.30 ,-,910,Thomas E. Jorden,Energy,"Mining, Crude-Oil Production",Denver,CO,39.7392358,-104.990251
982,Rexnord,958,74.10 ,9.10,8000,Todd A. Adams,Industrials,Industrial Machinery,Milwaukee,WI,43.0389025,-87.9064736
983,Beazer Homes USA,990,31.80 ,577.90,1100,Allan P. Merrill,Engineering &  Construction,Homebuilders,Atlanta,GA,33.7489954,-84.3879824
984,MKS Instruments,NULL,339.10 ,223.60,4923,Gerald G. Colella,Technology,Semiconductors and Other Electronic Components,Andover,MA,42.6583356,-71.1367953
985,Vail Resorts,NULL,210.60 ,40.60,20150,Robert A. Katz,"Hotels, Restaurants &  Leisure","Hotels, Casinos, Resorts",Broomfield,CO,39.9205411,-105.0866504
986,Ohio National Mutual,NULL,25.90 ,-91.10,1300,Gary T. Huffman,Financials,"Insurance: Life, Health (stock)",Cincinnati,OH,39.1031182,-84.5120196
987,TopBuild,NULL,158.10 ,117.80,8400,Gerald Volas,Engineering &  Construction,"Engineering, Construction",Daytona Beach,FL,29.2108147,-81.0228331
988,Brown & Brown,NULL,399.60 ,55.20,8491,J. Powell Brown,Financials,Insurance: Property and Casualty (Stock),Daytona Beach,FL,29.2108147,-81.0228331
989,Aerojet Rocketdyne Holdings,NULL,9.20,-151.10,5157,Eileen P. Drake,Aerospace &  Defense,Aerospace and Defense,El Segundo,CA,33.9191799,-118.4164652
990,Barnes & Noble Education,NULL,5.40 ,-,13375,Michael P. Huseby,Retailing,Specialty Retailers: Other,Bernards,NJ,40.7066174,-74.5493284
991,Superior Energy Services,NULL,205.90,-,6400,David D. Dunlap,Energy,"Oil and Gas Equipment, Services",Houston,TX,29.7604267,-95.3698028
992,VeriFone Systems,941,173.80,-,5600,Paul S. Galant,Technology,Financial Data Services,San Jose,CA,37.3382082,-121.8863286
993,Childrens Place,NULL,84.70 ,-17.20,9800,Jane T. Elfers,Retailing,Specialty Retailers: Apparel,Secaucus,NJ,40.7895453,-74.0565298
994,Tribune Media,896,194.10 ,1262.60,6000,Peter M. Kern,Media,Entertainment,Chicago,IL,41.8781136,-87.6297982
995,Healthcare Services Group,NULL,88.20 ,14.00,55000,Theodore Wahl,Health Care,Health Care: Pharmacy and Other Services,Bensalem,PA,40.0994425,-74.9325683
996,SiteOne Landscape Supply,NULL,54.60 ,78.40,3664,Doug Black,Wholesalers,Wholesalers: Diversified,Roswell,GA,34.0232431,-84.3615555
997,Charles River Laboratories Intl,NULL,123.40 ,-20.30,11800,James C. Foster,Health Care,Health Care: Pharmacy and Other Services,Wilmington,MA,42.5481714,-71.1724467
998,CoreLogic,952,152.20 ,42.80,5900,Frank D. Martell,Business Services,Financial Data Services,Irvine,CA,33.6845673,-117.8265049
999,Ensign Group,NULL,40.50 ,-19.00,21301,Christopher R. Christensen,Health Care,Health Care: Medical Facilities,Mission Viejo,CA,33.5968913,-117.6581562
1000,HCP,798,414.20 ,-34.00,190,Thomas M. Herzog,Financials,Real estate,Irvine,CA,33.6845673,-117.8265049
